term,count_early,count_late,count_contemporary,rate_early,rate_late,burst_score,log_odds_late_vs_early
gabaergic dysfunction,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
sexual extortion,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
paedophile,1,1,1,0.5,0.5,0.0,-0.6171013831111072
cellular neuroscience,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
agricultural worker,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
smoke,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
assisted self-interview,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
graduate outcomes,0,1,2,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
history of victimization,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
cardiovascular recovery,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
predictive models,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
awareness and knowledge of csa,0,0,1,0.16666666666666666,0.16666666666666666,0.0,-0.6171013831111072
south china,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
alert,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
peer violence victimization,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
rural populations,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
world report,0,0,1,0.16666666666666666,0.16666666666666666,0.0,-0.6171013831111072
intergenerational transmission,69,119,175,23.166666666666668,39.833333333333336,0.5419896188008189,-0.07511176431028854
organizations,1,4,10,0.5,1.5,1.0986122886681098,0.48151090555700193
method,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
sense of security,1,1,1,0.5,0.5,0.0,-0.6171013831111072
press coverage,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
sports participation,0,1,2,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
wenn,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
narrative analysis,6,8,11,2.1666666666666665,2.8333333333333335,0.26826398659467954,-0.3488373965164282
sex assigned at birth,0,0,1,0.16666666666666666,0.16666666666666666,0.0,-0.6171013831111072
neonatal unit care,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
over-representation,0,2,2,0.16666666666666666,0.8333333333333334,1.6094379124341005,0.9923365293229924
lymphoma,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
explanatory models,0,1,3,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
therapeutic trust,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
reconstruction,0,2,3,0.16666666666666666,0.8333333333333334,1.6094379124341005,0.9923365293229924
racial/ethnic discrimination,1,2,2,0.5,0.8333333333333334,0.5108256237659907,-0.10627575934511668
borderline personality disorder symptoms,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
adolescent problem behavior,0,0,1,0.16666666666666666,0.16666666666666666,0.0,-0.6171013831111072
sexual orientation change efforts,0,0,1,0.16666666666666666,0.16666666666666666,0.0,-0.6171013831111072
third variables,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
adult life-span,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
ophthalmology examinations,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
perceived stress questionnaire,1,1,1,0.5,0.5,0.0,-0.6171013831111072
knowledge of sexual abuse and resistance,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
agreement,6,12,21,2.1666666666666665,4.166666666666667,0.6539264674066642,0.03682508429555664
abortions,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
difficulty in emotion regulation,0,3,3,0.16666666666666666,1.1666666666666667,1.9459101490553135,1.3288087659442054
differential susceptibility theory,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
oppression,0,3,4,0.16666666666666666,1.1666666666666667,1.9459101490553135,1.3288087659442054
rs5522,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
survivor syndrome,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
evidence,1,2,3,0.5,0.8333333333333334,0.5108256237659907,-0.10627575934511668
mother-child resilience,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
postnatal violence exposure,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
12-months follow up,0,0,1,0.16666666666666666,0.16666666666666666,0.0,-0.6171013831111072
disadvantaged-population,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
black sexual minority women,0,0,1,0.16666666666666666,0.16666666666666666,0.0,-0.6171013831111072
and practices,0,0,1,0.16666666666666666,0.16666666666666666,0.0,-0.6171013831111072
therapeutic adherence,0,1,2,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
stereotype content model,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
bis/bas,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
modern adolescent dating violence attitude (madva) scale,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
post-traumatic growth (ptg),0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
sleep dysfunction,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
registers,0,2,2,0.16666666666666666,0.8333333333333334,1.6094379124341005,0.9923365293229924
optomotry,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
register,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
access,9,10,15,3.1666666666666665,3.5,0.10008345855698263,-0.5170179245541258
mature adults,0,0,1,0.16666666666666666,0.16666666666666666,0.0,-0.6171013831111072
child protective services,11,19,28,3.8333333333333335,6.5,0.5280674302004967,-0.08903395291061145
term,1,2,3,0.5,0.8333333333333334,0.5108256237659907,-0.10627575934511668
surgical treatment,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
microvascular density,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
growing pigs,0,0,1,0.16666666666666666,0.16666666666666666,0.0,-0.6171013831111072
danish high-risk,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
disabilities,17,14,19,5.833333333333333,4.833333333333333,-0.18805223150293973,-0.8051536146140474
defendants,1,1,2,0.5,0.5,0.0,-0.6171013831111072
healthcare worker abuse,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
live distant child sexual abuse,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
hypothalamic-pituitary-adrenal (hpa) axis,2,2,4,0.8333333333333334,0.8333333333333334,0.0,-0.6171013831111072
neonatal opioid abstinence syndrome,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
global trends,0,2,2,0.16666666666666666,0.8333333333333334,1.6094379124341005,0.9923365293229924
intimate partner aggression,1,0,1,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
kap,1,0,1,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
discrimination perception,0,0,1,0.16666666666666666,0.16666666666666666,0.0,-0.6171013831111072
parishes,0,0,1,0.16666666666666666,0.16666666666666666,0.0,-0.6171013831111072
protein kinase m zeta,0,0,1,0.16666666666666666,0.16666666666666666,0.0,-0.6171013831111072
travel,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
history of child abuse,3,0,0,1.1666666666666667,0.16666666666666666,-1.9459101490553135,-2.5630115321664197
baby unit,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
interferon,1,1,1,0.5,0.5,0.0,-0.6171013831111072
qualitative interview,1,2,2,0.5,0.8333333333333334,0.5108256237659907,-0.10627575934511668
aquinas,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
psychotherapy outcomes,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
anxiety-depression comorbidity,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
reference,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
elementary-school,4,0,0,1.5,0.16666666666666666,-2.1972245773362196,-2.8143259604473263
adult protection,1,0,1,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
survey methods,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
public inquiry,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
human physiology,0,0,1,0.16666666666666666,0.16666666666666666,0.0,-0.6171013831111072
south sudan,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
cannabinoid receptors,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
nmdar encephalitis,0,0,1,0.16666666666666666,0.16666666666666666,0.0,-0.6171013831111072
communal accountability,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
rodent,1,3,4,0.5,1.1666666666666667,0.8472978603872037,0.23019647727609627
depressive -like outcomes,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
examination findings,1,0,1,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
phase 2b,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
academic risk,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
schizotypal personality disorder,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
cultural industries,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
structural-changes,2,0,1,0.8333333333333334,0.16666666666666666,-1.6094379124341005,-2.226539295545207
early improvement,0,0,2,0.16666666666666666,0.16666666666666666,0.0,-0.6171013831111072
pharmacy education,0,0,1,0.16666666666666666,0.16666666666666666,0.0,-0.6171013831111072
transvestites,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
vasoconstriction,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
legal credibility assessment,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
a little life,1,3,3,0.5,1.1666666666666667,0.8472978603872037,0.23019647727609627
left-ventricular mass,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
transracial adoption,0,1,2,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
liking,0,1,2,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
traditional medicine,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
compassionate schools,0,0,1,0.16666666666666666,0.16666666666666666,0.0,-0.6171013831111072
maladaptive coping,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
false recognition,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
religious coping,0,4,5,0.16666666666666666,1.5,2.1972245773362196,1.580123194225111
thriver,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
provider barriers,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
assault hospitalization,0,0,1,0.16666666666666666,0.16666666666666666,0.0,-0.6171013831111072
substance use consequences,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
suffering,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
mastery,0,1,3,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
partial hospitalization program (php),0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
fear of negative evaluation trauma,0,0,1,0.16666666666666666,0.16666666666666666,0.0,-0.6171013831111072
functional near-infrared spectroscopy,0,3,3,0.16666666666666666,1.1666666666666667,1.9459101490553135,1.3288087659442054
bacterial-endotoxin,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
quadratic moderation effect,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
edmund husserl,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
chronic primary musculoskeletal pain,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
monozygotic,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
workplace harassment,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
klemera-doubal,0,0,1,0.16666666666666666,0.16666666666666666,0.0,-0.6171013831111072
reductionism,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
recent thymic emigrants,0,0,1,0.16666666666666666,0.16666666666666666,0.0,-0.6171013831111072
prescription drugs,0,0,1,0.16666666666666666,0.16666666666666666,0.0,-0.6171013831111072
non-violent crime,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
bifactor model,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
stalking,4,12,17,1.5,4.166666666666667,1.0216512475319814,0.4045498644208738
motor coordination,0,1,2,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
autistic traits,1,6,9,0.5,2.1666666666666665,1.466337068793427,0.8492356856823191
treatment setting,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
trinidad,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
media campaign,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
defensive-attribution,0,2,2,0.16666666666666666,0.8333333333333334,1.6094379124341005,0.9923365293229924
adolescent substance use,2,8,9,0.8333333333333334,2.8333333333333335,1.2237754316221157,0.6066740485110085
suicide attempts,24,51,72,8.166666666666666,17.166666666666668,0.7429086901190093,0.12580730700790177
san antonio four,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
childrens social competence,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
suckling-mastication transition period,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
emotional trauma,4,3,5,1.5,1.1666666666666667,-0.25131442828090605,-0.8684158113920137
accelerated aging,1,0,2,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
middle-income countries,13,15,16,4.5,5.166666666666667,0.13815033848081718,-0.4789510446302909
the therapeutic alliance,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
childrens adjustment,2,2,3,0.8333333333333334,0.8333333333333334,0.0,-0.6171013831111072
hypopigmented bitemarks,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
mother attachment,1,1,3,0.5,0.5,0.0,-0.6171013831111072
symmetry,2,3,4,0.8333333333333334,1.1666666666666667,0.336472236621213,-0.28062914648989423
abstinence self-efficacy,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
construction industry,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
clinical coding,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
therapy process,0,0,1,0.16666666666666666,0.16666666666666666,0.0,-0.6171013831111072
occupational psychology,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
child protection pakistan,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
suicidal vulnerability,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
mental health service providers,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
neonatal mortality,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
merleau-ponty,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
bildungsroman,0,3,3,0.16666666666666666,1.1666666666666667,1.9459101490553135,1.3288087659442054
myocardial-ischemia,2,1,1,0.8333333333333334,0.5,-0.5108256237659907,-1.1279270068770977
controlling behaviour,1,1,1,0.5,0.5,0.0,-0.6171013831111072
maltreatment recurrence,3,1,1,1.1666666666666667,0.5,-0.8472978603872037,-1.4643992434983106
aggressor,2,2,2,0.8333333333333334,0.8333333333333334,0.0,-0.6171013831111072
child poverty,1,2,3,0.5,0.8333333333333334,0.5108256237659907,-0.10627575934511668
isolation rearing,1,1,1,0.5,0.5,0.0,-0.6171013831111072
multidisciplinary approach,2,4,5,0.8333333333333334,1.5,0.587786664902119,-0.029314718208988566
individual interviews,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
kink,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
transparency,1,1,2,0.5,0.5,0.0,-0.6171013831111072
prevention measures,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
language and cognition,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
clinical medicine,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
trauma-informed healthcare,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
outrageous,0,0,1,0.16666666666666666,0.16666666666666666,0.0,-0.6171013831111072
personality dimensions,0,1,3,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
physiological desensitization,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
synaptic plasticity,26,35,46,8.833333333333334,11.833333333333334,0.29238796348919355,-0.32471341962191413
maladaptive thinking,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
coronary heart disease,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
metabolic parameters,0,0,1,0.16666666666666666,0.16666666666666666,0.0,-0.6171013831111072
